#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
11,EDIT_MSG_DIALOG_EDIT_CANCEL,"エディットを終了して
前の画面に戻りますか？","Do you want to exit the editor and return to the
previous screen?",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,11
11,EDIT_MSG_DIALOG_EDIT_CANCEL,"エディットを終了して
前の画面に戻りますか？","Do you want to exit the editor and return to the
previous screen?",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,11
12,EDIT_MSG_DIALOG_EDIT_FIX,"エディットを決定します
これでよろしいですか？",Are you sure you want these edits?,ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,12
12,EDIT_MSG_DIALOG_EDIT_FIX,"エディットを決定します
これでよろしいですか？",Are you sure you want these edits?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,12
12,EDIT_MSG_DIALOG_EDIT_FIX,"エディットを決定します
これでよろしいですか？",Are you sure you want these edits?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,12
12,EDIT_MSG_DIALOG_EDIT_FIX,"エディットを決定します
これでよろしいですか？",Are you sure you want these edits?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,12
12,EDIT_MSG_DIALOG_EDIT_FIX,"エディットを決定します
これでよろしいですか？",Are you sure you want these edits?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,12
12,EDIT_MSG_DIALOG_EDIT_FIX,"エディットを決定します
これでよろしいですか？",Are you sure you want these edits?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,12
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Exit the game and go back to the launcher
OK?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,55
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Exit the game and go back to the launcher
OK?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,55
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Exit the game and go back to the launcher
OK?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,55
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Exit the game and go back to the launcher
OK?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,55
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Exit the game and go back to the launcher
OK?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,55
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Exit the game and go back to the launcher
OK?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,55
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Return to the title screen.
Do you wish to proceed?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,54
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Return to the title screen.
Do you wish to proceed?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,54
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Return to the title screen.
Do you wish to proceed?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,54
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Return to the title screen.
Do you wish to proceed?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,54
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Return to the title screen.
Do you wish to proceed?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,54
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？
(エディット情報のセーブは済ませましたか？)","Return to the title screen.
Do you wish to proceed?
(Have you saved the edit information?)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,54
20,EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA,"ロードしたエディットデータは
破損しているため使用できません","Loaded edit data cannot be used because it is
corrupted",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,20
20,EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA,"ロードしたエディットデータは
破損しているため使用できません","Loaded edit data cannot be used because it is
corrupted",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,20
20,EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA,"ロードしたエディットデータは
破損しているため使用できません","Loaded edit data cannot be used because it is
corrupted",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,20
20,EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA,"ロードしたエディットデータは
破損しているため使用できません","Loaded edit data cannot be used because it is
corrupted",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,20
20,EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA,"ロードしたエディットデータは
破損しているため使用できません","Loaded edit data cannot be used because it is
corrupted",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,20
20,EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA,"ロードしたエディットデータは
破損しているため使用できません","Loaded edit data cannot be used because it is
corrupted",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,20
22,EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX,"ロードしたエディットデータは
設定している性別と異なるため
使用できません","The loaded edit data is different from the gender
set and cannot be used",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,22
22,EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX,"ロードしたエディットデータは
設定している性別と異なるため
使用できません","The loaded edit data is different from the gender
set and cannot be used",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,22
22,EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX,"ロードしたエディットデータは
設定している性別と異なるため
使用できません","The loaded edit data is different from the gender
set and cannot be used",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,22
22,EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX,"ロードしたエディットデータは
設定している性別と異なるため
使用できません","The loaded edit data is different from the gender
set and cannot be used",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,22
22,EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX,"ロードしたエディットデータは
設定している性別と異なるため
使用できません","The loaded edit data is different from the gender
set and cannot be used",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,22
22,EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX,"ロードしたエディットデータは
設定している性別と異なるため
使用できません","The loaded edit data is different from the gender
set and cannot be used",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,22
23,EDIT_MSG_DIALOG_ERROR_NAME_EMPTY,"名前が決定していません
名前を使用可能の状態にしてください",Please enter a name,ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,23
23,EDIT_MSG_DIALOG_ERROR_NAME_EMPTY,"名前が決定していません
名前を使用可能の状態にしてください",Please enter a name,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,23
23,EDIT_MSG_DIALOG_ERROR_NAME_EMPTY,"名前が決定していません
名前を使用可能の状態にしてください",Please enter a name,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,23
23,EDIT_MSG_DIALOG_ERROR_NAME_EMPTY,"名前が決定していません
名前を使用可能の状態にしてください",Please enter a name,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,23
23,EDIT_MSG_DIALOG_ERROR_NAME_EMPTY,"名前が決定していません
名前を使用可能の状態にしてください",Please enter a name,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,23
23,EDIT_MSG_DIALOG_ERROR_NAME_EMPTY,"名前が決定していません
名前を使用可能の状態にしてください",Please enter a name,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,23
24,EDIT_MSG_DIALOG_ERROR_NAME_USED1,"<NAME>は
すでに使用されている名前です
違う名前に変更してください","<NAME> is already in use.
Please try a different name.",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,24
24,EDIT_MSG_DIALOG_ERROR_NAME_USED1,"<NAME>は
すでに使用されている名前です
違う名前に変更してください","<NAME> is already in use. Please change to a
different name.",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,24
24,EDIT_MSG_DIALOG_ERROR_NAME_USED1,"<NAME>は
すでに使用されている名前です
違う名前に変更してください","<NAME> is already in use. Please change to a
different name.",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,24
24,EDIT_MSG_DIALOG_ERROR_NAME_USED1,"<NAME>は
すでに使用されている名前です
違う名前に変更してください","<NAME> is already in use. Please change to a
different name.",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,24
24,EDIT_MSG_DIALOG_ERROR_NAME_USED1,"<NAME>は
すでに使用されている名前です
違う名前に変更してください","<NAME> is already in use. Please change to a
different name.",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,24
24,EDIT_MSG_DIALOG_ERROR_NAME_USED1,"<NAME>は
すでに使用されている名前です
違う名前に変更してください","<NAME> is already in use. Please change to a
different name.",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,24
25,EDIT_MSG_DIALOG_ERROR_SPPARTS_NG,"選択した声は未購入のポーンボイスです
ポーンボイスはオンラインショップで購入できます","The voice you selected is an unpurchased pawn
voice
Pawn voices are available for purchase in the
online store",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,25
25,EDIT_MSG_DIALOG_ERROR_SPPARTS_NG,"選択した声は未購入のポーンボイスです
ポーンボイスはオンラインショップで購入できます","The voice you selected is an unpurchased pawn
voice
Pawn voices are available for purchase in the
online store",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,25
25,EDIT_MSG_DIALOG_ERROR_SPPARTS_NG,"選択した声は未購入のポーンボイスです
ポーンボイスはオンラインショップで購入できます","The voice you selected is an unpurchased pawn
voice
Pawn voices are available for purchase in the
online store",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,25
25,EDIT_MSG_DIALOG_ERROR_SPPARTS_NG,"選択した声は未購入のポーンボイスです
ポーンボイスはオンラインショップで購入できます","The voice you selected is an unpurchased pawn
voice
Pawn voices are available for purchase in the
online store",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,25
25,EDIT_MSG_DIALOG_ERROR_SPPARTS_NG,"選択した声は未購入のポーンボイスです
ポーンボイスはオンラインショップで購入できます","The voice you selected is an unpurchased pawn
voice
Pawn voices are available for purchase in the
online store",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,25
25,EDIT_MSG_DIALOG_ERROR_SPPARTS_NG,"選択した声は未購入のポーンボイスです
ポーンボイスはオンラインショップで購入できます","The voice you selected is an unpurchased pawn
voice
Pawn voices are available for purchase in the
online store",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,25
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です
（次回の操作から、この確認は表示されません）","【<COL FFFFFF><KC UI_X></COL>】 is the function to
restore the default
(From the next use, this confirmation will not
appear.)",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,53
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です
（次回の操作から、この確認は表示されません）","【<COL FFFFFF><KC UI_X></COL>】 is the function to
restore the default
(From the next use, this confirmation will not
appear.)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,53
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です
（次回の操作から、この確認は表示されません）","【<COL FFFFFF><KC UI_X></COL>】 is the function to
restore the default
(From the next use, this confirmation will not
appear.)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,53
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です
（次回の操作から、この確認は表示されません）","【<COL FFFFFF><KC UI_X></COL>】 is the function to
restore the default
(From the next use, this confirmation will not
appear.)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,53
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です
（次回の操作から、この確認は表示されません）","【<COL FFFFFF><KC UI_X></COL>】 is the function to
restore the default
(From the next use, this confirmation will not
appear.)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,53
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です
（次回の操作から、この確認は表示されません）","【<COL FFFFFF><KC UI_X></COL>】 is the function to
restore the default
(From the next use, this confirmation will not
appear.)",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,53
19,EDIT_MSG_DIALOG_LOAD_OVERWRITE,"ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？","Are you sure you wish to apply the loaded edit
information to your current model?",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,19
19,EDIT_MSG_DIALOG_LOAD_OVERWRITE,"ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？","Are you sure you wish to apply the loaded edit
information to your current model?",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,19
19,EDIT_MSG_DIALOG_LOAD_OVERWRITE,"ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？","Are you sure you wish to apply the loaded edit
information to your current model?",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,19
19,EDIT_MSG_DIALOG_LOAD_OVERWRITE,"ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？","Are you sure you wish to apply the loaded edit
information to your current model?",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,19
19,EDIT_MSG_DIALOG_LOAD_OVERWRITE,"ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？","Are you sure you wish to apply the loaded edit
information to your current model?",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,19
19,EDIT_MSG_DIALOG_LOAD_OVERWRITE,"ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？","Are you sure you wish to apply the loaded edit
information to your current model?",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,19
21,EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT,"ロードしたエディットデータは
設定できない項目が含まれているため
使用できません","Loaded edit data cannot be used
because it contains items that cannot be set",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,21
21,EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT,"ロードしたエディットデータは
設定できない項目が含まれているため
使用できません","Loaded edit data cannot be used
because it contains items that cannot be set",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,21
21,EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT,"ロードしたエディットデータは
設定できない項目が含まれているため
使用できません","Loaded edit data cannot be used
because it contains items that cannot be set",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,21
21,EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT,"ロードしたエディットデータは
設定できない項目が含まれているため
使用できません","Loaded edit data cannot be used
because it contains items that cannot be set",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,21
21,EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT,"ロードしたエディットデータは
設定できない項目が含まれているため
使用できません","Loaded edit data cannot be used
because it contains items that cannot be set",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,21
21,EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT,"ロードしたエディットデータは
設定できない項目が含まれているため
使用できません","Loaded edit data cannot be used
because it contains items that cannot be set",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,21
48,EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA,ロードをキャンセルしますか？,Are you sure you want to cancel the load?,ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,48
48,EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA,ロードをキャンセルしますか？,Are you sure you want to cancel the load?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,48
48,EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA,ロードをキャンセルしますか？,Are you sure you want to cancel the load?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,48
48,EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA,ロードをキャンセルしますか？,Are you sure you want to cancel the load?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,48
48,EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA,ロードをキャンセルしますか？,Are you sure you want to cancel the load?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,48
48,EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA,ロードをキャンセルしますか？,Are you sure you want to cancel the load?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,48
49,EDIT_MSG_DIALOG_PC_CANCEL_SAVEDATA,セーブをキャンセルしますか？,Are you sure you want to cancel the save?,ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,49
49,EDIT_MSG_DIALOG_PC_CANCEL_SAVEDATA,セーブをキャンセルしますか？,Are you sure you want to cancel the save?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,49
49,EDIT_MSG_DIALOG_PC_CANCEL_SAVEDATA,セーブをキャンセルしますか？,Are you sure you want to cancel the save?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,49
49,EDIT_MSG_DIALOG_PC_CANCEL_SAVEDATA,セーブをキャンセルしますか？,Are you sure you want to cancel the save?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,49
49,EDIT_MSG_DIALOG_PC_CANCEL_SAVEDATA,セーブをキャンセルしますか？,Are you sure you want to cancel the save?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,49
49,EDIT_MSG_DIALOG_PC_CANCEL_SAVEDATA,セーブをキャンセルしますか？,Are you sure you want to cancel the save?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,49
41,EDIT_MSG_DIALOG_PC_DELETE_DATA,セーブデータを削除してもよろしいですか？,Are you sure you want to delete your saved data?,ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,41
41,EDIT_MSG_DIALOG_PC_DELETE_DATA,セーブデータを削除してもよろしいですか？,Are you sure you want to delete your saved data?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,41
41,EDIT_MSG_DIALOG_PC_DELETE_DATA,セーブデータを削除してもよろしいですか？,Are you sure you want to delete your saved data?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,41
41,EDIT_MSG_DIALOG_PC_DELETE_DATA,セーブデータを削除してもよろしいですか？,Are you sure you want to delete your saved data?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,41
41,EDIT_MSG_DIALOG_PC_DELETE_DATA,セーブデータを削除してもよろしいですか？,Are you sure you want to delete your saved data?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,41
41,EDIT_MSG_DIALOG_PC_DELETE_DATA,セーブデータを削除してもよろしいですか？,Are you sure you want to delete your saved data?,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,41
43,EDIT_MSG_DIALOG_PC_DELETE_FINISH,削除しました,Deleted successfully,ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,43
43,EDIT_MSG_DIALOG_PC_DELETE_FINISH,削除しました,Deleted successfully,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,43
43,EDIT_MSG_DIALOG_PC_DELETE_FINISH,削除しました,Deleted successfully,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,43
43,EDIT_MSG_DIALOG_PC_DELETE_FINISH,削除しました,Deleted successfully,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,43
43,EDIT_MSG_DIALOG_PC_DELETE_FINISH,削除しました,Deleted successfully,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,43
43,EDIT_MSG_DIALOG_PC_DELETE_FINISH,削除しました,Deleted successfully,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,43
42,EDIT_MSG_DIALOG_PC_DELETING,"削除しています
PC本体の電源を
切らないでください","Deleting
Do not turn off the PC itself",ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,42
42,EDIT_MSG_DIALOG_PC_DELETING,"削除しています
PC本体の電源を
切らないでください","Deleting
Do not turn off the PC itself",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,42
42,EDIT_MSG_DIALOG_PC_DELETING,"削除しています
PC本体の電源を
切らないでください","Deleting
Do not turn off the PC itself",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,42
42,EDIT_MSG_DIALOG_PC_DELETING,"削除しています
PC本体の電源を
切らないでください","Deleting
Do not turn off the PC itself",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,42
42,EDIT_MSG_DIALOG_PC_DELETING,"削除しています
PC本体の電源を
切らないでください","Deleting
Do not turn off the PC itself",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListComment.arc,uGUISaveListComment.arc,42
42,EDIT_MSG_DIALOG_PC_DELETING,"削除しています
PC本体の電源を
切らないでください","Deleting
Do not turn off the PC itself",ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUISaveListPC.arc,uGUISaveListPC.arc,42
44,EDIT_MSG_DIALOG_PC_ERROR_DELETE_FAILED,"セーブデータの削除に
失敗しました",Deletion of saved data failed,ui\00_message\ui\character_edit_dialog_win.gmd,\character_edit_select.arc,character_edit_select.arc,44
44,EDIT_MSG_DIALOG_PC_ERROR_DELETE_FAILED,"セーブデータの削除に
失敗しました",Deletion of saved data failed,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEdit.arc,uGUICharacterEdit.arc,44
44,EDIT_MSG_DIALOG_PC_ERROR_DELETE_FAILED,"セーブデータの削除に
失敗しました",Deletion of saved data failed,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,44
